id,article,lo,brand,kirana_group,brand1,variant,product,item,size,size1,volume,uom_type,uom,description,price,long_description,qa_data_uploaded,qa_uploaded_error
8786,490353645,,,,Britannia ,Marie Gold,Marie Gold,Britannia Marie Gold,240 gm,gm,240,gm,pack,Britannia Marie Gold 240 gm,27,"Each Marie Gold cookie is crisp and light, and is packed with the goodness of Vitamins and Minerals that make for healthier teatimes.",0,image not found
8787,490001780,,,,Amul Masti,Spiced Butter Milk ,Spiced Butter Milk ,Amul Masti Spiced Butter Milk ,200 ml,ml,200,ml,pack,Amul Masti Spiced Butter Milk 200 ml,12,Amul Masti Buttermilk is refreshing milk based natural drink. It is an easy to consume low calorie drink that refreshes you immediately with goodness of nature.,0,image not found
8788,490006625,,,,Act II Microwave,Natural Popcorn ,Natural Popcorn ,Act II Microwave Natural Popcorn ,85 gm,gm,85,gm,pack,Act II Microwave Natural Popcorn 85 gm,65,Act II Natural are ready to cook microwave popcorn in plain flavour with the goodness of corn kernels. A great option to snack on as they are trans fat free. These simple yet tasty popcorn are perfect hunger partners,0,image not found
8789,950000589,,,,Guava Imported,Guava Imported,Guava Imported,Guava Imported - Thai ,500 gm,gm,500,gm,pack,Guava Imported - Thai 500 gm,90,Stay cool in the heat with a healthy guava salad rich in antioxidants.,0,image not found
8790,581015373,,,,Fresh Bake Shahi ,Subzi Plaits ,Subzi Plaits ,Fresh Bake Shahi Subzi Plaits ,80 gm,gm,80,gm,pack,Fresh Bake Shahi Subzi Plaits 80 gm,32,Could there be anything better than waking up to Fresh Bake Shahi Subzi Plaits hot and delicious.,0,image not found
8791,490927148,Shampoo,,,Loreal Paris ,Fall Repair Shampoo,Fall Repair Shampoo,Loreal Paris Fall Repair Shampoo,375ml,ml,375,ml,pack,Loreal Paris Fall Repair Shampoo 375 Ml,275,Fall Repair 3x Anti-Hair Fall Shampoo delivers a triple anti-hair fall action: Nourishes the hair root. Restructures hair fibre. Hair grows stronger.,0,image not found
8792,950001318,,,,Pomelo,Pomelo,Pomelo,Pomelo,500 gm,gm,500,gm,pack,Pomelo 500 gm,275,"The pomelo is an unusual member of the citrus fruit is a popular dessert, often eaten raw sprinkled with, or dipped in, a salt mixture. It is also eaten in salads and drinks.",0,image not found
8793,491093929,,,,Tata I Shakti,Tata I Shakti,Besan ,Tata I Shakti Besan ,500 gm,gm,500,gm,pack,Tata I Shakti Besan 500 gm,45,Tata I-Shakti Besan is now available is processed from 100 percent chana dal ensuring food quality and food safety with Agmark Grade 1 certification.,0,image not found
8794,491060908,,,,Veet ,Natural Hr Cream,Natural Hr Cream,Veet Natural Hr Cream,60 gm,gm,60,gm,pack,Veet Natural Hr Cream60G - Normal To Dry,100,Veet naturals is the ultimate hair removal cream for normal or dry skin. It is enriched with 100% Natural Papaya which is rich in anti-oxidants and nutrients,0,image not found
8795,491060909,,,,Veet ,Natural Hr Cream,Natural Hr Cream,Veet Natural Hr Cream,60 gm,gm,60,gm,pack,Veet Natural Hr Cream60G - Sensitive,100,Veet naturals is the ultimate hair removal cream for senstive skin. It is enriched with 100% Natural Papaya which is rich in anti-oxidants and nutrients,0,image not found
8796,491055482,,,,Vivel Luxury,Luxury Creme,Bodywash Shea,Vivel Luxury Creme Bodywash Shea,125 M,Ltr,125,packs,pack,Vivel Luxury Creme Bodywash Shea B 125M,65,Vivel Luxury Creme Deep Nourishing Body is enriched with extracts of Olive and Shea butter providing moisturisation and an irresistibly soft buttery experience!,0,image not found
8797,490935953,,,,Vlcc ,Strawberry Lip Shield,Strawberry Lip Shield,Vlcc Strawberry Lip Shield,1,Pack,1,packs,pack,Vlcc Strawberry Lip Shield,95,"VLCC Natural Sciences Lip Shield SPF 10 - Strawberry enriched with Shea Butter, Vitamin E and Strawberry heals the chapped lips and keeps them moist and soft.",0,image not found
8798,490802069,,,,ABC Extreme,Cheez Ballz ,Cheez Ballz ,ABC Extreme Cheez Ballz ,85 gm,gm,85,gm,pack,ABC Extreme Cheez Ballz 85 gm,170,Abc Snacks Cheese Balls Xtreme is a  crunchy spicy cheese flavoured extruded round shaped ball with a porous structure that shall possess a dehydrated spicy cheese flavour and barbecue aroma.,0,image not found
8799,581105776,,,,Fresh Bake ,Vanilla Muffin,Vanilla Muffin,Fresh Bake Vanilla Muffin,2,Pack,2,packs,pack,Fresh Bake Vanilla Muffin 2Pcs,30,Fresh Bake Vanilla Muffins are often eaten as a breakfast food. Coffee may be served to accompany muffins.,0,image not found
8800,581105778,,,,Fresh Bake ,Multigrain Jumboo ,Cookies,Fresh Bake Multigrain Jumboo Cookies,1,Pack,1,packs,pack,Fresh Bake Multigrain Jumboo Cookies,69,"There are numerous health benefits of Fresh Bake Multigrain Jumboo Cookies. Nuts are a natural source of Inositol, a derivative of Vitamin B.",0,image not found
8801,581105780,,,,Fresh Bake ,Cherry Cake,Cherry Cake,Fresh Bake Cherry Cake,500 gm,gm,500,gm,pack,Fresh Bake Cherry Cake 500 gm,145,This Fresh Bake Cherry Cake is a lovely way to enjoy fresh sweet cherries. Some of the cherries are folded into the batter and some are placed on top to create a polka dot.,0,image not found
8802,581105781,,,,Fresh Bake ,Marble Cake,Marble Cake,Fresh Bake Marble Cake,500 gm,gm,500,gm,pack,Fresh Bake Marble Cake 500 gm,145,"The traditional Fresh Bake marble cake  is vanilla-scented, sweet and soft to offset the buttery richness of the sponge.",0,image not found
8803,581105782,,,,Fresh Bake ,Banana Walnut Cake,Banana Walnut Cake,Fresh Bake Banana Walnut Cake,500 gm,gm,500,gm,pack,Fresh Bake Banana Walnut Cake 500 gm,145,"Fresh Bake Banana Walnut Cake, certainly more banana flavour than any banana bread.",0,image not found
8804,581105863,,,,Fresh Bake ,Choco Cake,Choco Cake,Fresh Bake Choco Cake,500 gm,gm,500,gm,pack,Fresh Bake Choco Cake 500 gm,145,Fresh Bake Choco Cake is comforting and delicious! A perfect cake to enjoy at morning tea snack with a cuppa. ,0,image not found
8805,581105864,,,,Fresh Bake ,Fruit Cake ,Fruit Cake ,Fresh Bake Fruit Cake ,500 gm,gm,500,gm,pack,Fresh Bake Fruit Cake 500 gm,145,"Fresh Bake Fruit cakes usually contain nuts which are high in protein, iron and fibre. Cherries, which are high in vitamin C, iron",0,image not found
8806,581105867,,,,Fresh Bake ,Kulcha,Kulcha,Fresh Bake? Kulcha,1,Pack,1,packs,pack,Fresh Bake? Kulcha,34,Fresh Bake Kulcha is a typical Punjabi recipe made in the traditional way..,0,image not found
8807,581105868,,,,Fresh Bake ,Masala Kulcha,Masala Kulcha,Fresh Bake? Masala Kulcha,1,Pack,1,packs,pack,Fresh Bake? Masala Kulcha,38,"Flavoured with the variety of spices, fry the Fresh Baked Masala Kulcha Bread on a pan and consume it with pickles, curries, curd or chutneys for Breakfast",0,image not found
8808,581105869,,,,Fresh Bake ,Garlic Kulcha,Garlic Kulcha,Fresh Bake? Garlic Kulcha,1,Pack,1,packs,pack,Fresh Bake? Garlic Kulcha,34,The health benefits of garlic are many and make it a very popular form of seasoning food especially so in Fresh Bake Garlic Kulcha  ,0,image not found
8809,581105880,,,,Fresh Bake ,Naan,Naan,Fresh Bake Naan,1,Pack,1,packs,pack,Fresh Bake Naan X 2 Pc,38,"Fresh Bake Naan is a South Asian bread, usually made with flour, salt, yeast and yogurt",0,image not found
8810,581105888,,,,Fresh Bake ,Mix Veg Puff,Mix Veg Puff,Fresh Bake Mix Veg Puff,6,Pack,6,packs,pack,Fresh Bake Mix Veg Puff 6 Pc,64,A really delicious Fresh Bake Mix Veg Puff  made with mix veggies ideal as an evening snack.,0,image not found
8811,490001795,,,,Maaza ,Mango Drink,Mango Drink,Maaza Mango Drink,1.2 Lt,Ltr,1.2,ltr,pack,Maaza Mango Drink 1.2 Lt Pet,62,"Made from mango pulp, Maaza juice features a rich colour and aroma so that the consumers can get the feel what is best in mangoes. Maaza is high on quality and it is evident from its thick texture and the wholesomeness that it provides once it is consumed. There is no fat component in this drink that makes the beverage all the more suitable for drink because it will keep one's health and body in good shape.",0,image not found
8812,490538745,,,,Dettol ,Fresh Handwash,Fresh Handwash,Dettol Fresh Handwash,185 ml,ml,185,ml,pack,Dettol Fresh Handwash 185 ml,58,Using a Dettol liquid handwash over a soap bar can help keep your hands and nails clean and healthy.,0,image not found
8813,491186916,,,,Wrigley Orbit ,Sugarfree Spearmint,Sugarfree Spearmint,Wrigley Orbit Sugarfree Spearmint,19.8 gm,gm,19.8,gm,pack,Wrigley Orbit Sugarfree Spearmint 19.8 gm,25,Wrigley's Orbit Brand Chewing Gum: Get that just brushed clean feeling when you're on the go with Orbit sugar-free gum.,0,image not found
8814,491186917,,,,Cadbury,Perk Home Treats ,Perk Home Treats ,Cadbury Perk Home Treats ,200 gm,gm,200,gm,pack,Cadbury Perk Home Treats 200 gm,100,Cadbury Home Treats is a perfect gift for your friends and loved ones. The delicious bites multiply the joy and happiness of festivities. ,0,image not found
8815,491186918,,,,Cadbury,Five Star Home Treats,Five Star Home Treats,Cadbury Five Star Home Treats,200 gm,gm,200,gm,pack,Cadbury Five Star Home Treats 200 gm,150,"Made of the delicious chocolate flavour and stuffed with more, 5 Star is a treat to the children or to gift someone irrespective of the occasion.",0,image not found
8816,490072147,,,,Swad Junxion,Double Horse Rice Powder Puttu ,Double Horse Rice Powder Puttu ,Swad Junxion- Double Horse Rice Powder Puttu ,500 gm,gm,500,gm,pack,Swad Junxion- Double Horse Rice Powder Puttu 500 gm,34,White Puttu Podi from double Horse is made with best quality white rice. Steam cooked rice cake made from white puttu podi is a delicious and healthy breakfast for all age groups.,0,image not found
8817,490072150,,,,Swad Junxion,Double Horse Rice Powder Chemba,Double Horse Rice Powder Chemba,Swad Junxion- Double Horse Rice Powder Chemba,1 kg,kg,1,kg,pack,Swad Junxion- Double Horse Rice Powder Chemba 1 Kg,72,Double Horse Chemba Puttu Podi is prepared from selected red rice which is steamed and Double Horse food products are prepared from superior quality,0,image not found
8818,490072145,,,,Swad Junxion,Double Horse Chemba Rice Powder ,Double Horse Chemba Rice Powder ,Swad Junxion- Double Horse Chemba Rice Powder ,500 gm,gm,500,gm,pack,Swad Junxion- Double Horse Chemba Rice Powder 500 gm,37,"Use Double Horse Chemba Rice Powder to make Puttu, a popular South Indian breakfast dish made by steaming rice flour into thick tubes. ",0,image not found
8819,490479170,,,,Swad Junxion,Double Horse Rosted White Rice Powder,Double Horse Rosted White Rice Powder,Swad Junxion- Double Horse Rosted White Rice Powder,500 gm,gm,500,gm,pack,Swad Junxion- Double Horse Rosted White Rice Powder 500 gm,34,"Use Double Horse Roasted White Rice Powder  to make Puttu, a popular South Indian breakfast dish made by steaming rice flour into thick tubes. ",0,image not found
8820,490642275,,,,Swad Junxion,Double Horse Chicken Masala ,Double Horse Chicken Masala ,Swad Junxion- Double Horse Chicken Masala ,100 gm,gm,100,gm,pack,Swad Junxion- Double Horse Chicken Masala 100 gm,26,"Double Horse presents this chicken masala which comes in a 100 grams pouch. The ingredients are coriander, chilli, turmeric, black pepper, fennel, salt, fenugreek, dry ginger, garlic, cumin, cloves, cardamom, cinnamon, nutmeg. T. It is prepared from selected condiments and spices. No need to use additional spices or condiments like chilli, coriander etc. This is processed under hygienic condition",0,image not found
8821,490001797,,,,Maaza,Mango Drink,Mango Drink,Maaza Mango Drink,500 ml,ml,500,ml,pack,Maaza Mango Drink 500 ml Pet,37,"Made from mango pulp, Maaza juice features a rich colour and aroma so that the consumers can get the feel what is best in mangoes. Maaza is high on quality and it is evident from its thick texture and the wholesomeness that it provides once it is consumed. There is no fat component in this drink that makes the beverage all the more suitable for drink because it will keep one's health and body in good shape.",0,image not found
8822,490538763,,,,Secret Temptation,Passion Deo Spray,Passion Deo Spray,Secret Temptation Passion Deo Spray,150 ml,ml,150,ml,Can,Secret Temptation Passion Deo Spray 150 ml Can,185,"Secret Temptation Passion Deo is a fiery mix of lychee, ginger and pepper is all you need to ignite your passion.",0,image not found
8823,490001804,,,,Kinley Soda ,Kinley Soda ,Kinley Soda ,Kinley Soda ,500 ml,ml,500,ml,Pet,Kinley Soda 500 ml Pet,16,Launched in 2002 Kinley soda today is no.1 national Soda brand.,0,image not found
8867,491043451,,,,Huggies,Wonder Pants,Baby pants,Huggies Wonder Pants Xtr Large ,16 No s,pcs,16,packs,Pack,Huggies Wonder Pants Xtr Large 16'S Rl,285,"Huggies diapers can be worn like an underwear, the waistband is provided with soft elastic to be soft on your baby's waist.",0,image not found
8915,491055141,,,,Reliance Value,Black Salt Powder,Black Salt Powder,Reliance Value Black Salt Powder,200 gm,gm,200,gm,pouch,Reliance Value Black Salt Powder 200 gm Pouch,23," The Indian black salt, also known as 'Kala Namak', is a popular variety of Indian volcanic stone salts. Reliance Value Black Salt Powder is pure and natural and free of chemicals.",0,image not found
8916,491060855,Juice,,,Tropicana Coconut,Litchi?Juice,Litchi?Juice,Tropicana Coconut Litchi?Juice,1 Lt,Ltr,1,ltr,pack,Tropicana Coconut Litchi?Juice 1 Lt,85,"Tropicana's Coconut & Litchi juice is a fruit beverage that is both tasty and healthy. With no added preservatives , this juice can be had alone or as an accompaniment to your breakfast, lunch, or dinner.",0,image not found
8917,491060854,Juice,,,Tropicana Coconut,Orange Juice,Orange Juice,Tropicana Coconut Orange Juice,1 Lt,Ltr,1,ltr,pack,Tropicana Coconut Orange Juice 1 Lt,85,"Tropicana Coconut Orange Juice is a fruit beverage that is both tasty and healthy. With no added preservatives, , this juice can be had alone or as an accompaniment to your breakfast, lunch, or dinner.",0,image not found
8918,950000249,,,,Groundnut Fresh,Groundnut Fresh,Groundnut Fresh,Groundnut Fresh,400 gm,gm,400,gm,pack,Groundnut Fresh 400 gm,85,Peanut also known as groundnut is a crop of global importance. Peanuts are similar in taste and nutritional profile to tree nuts such as walnuts and almonds,0,image not found
8919,491053784,,,,Reliance Dairy Life ,Cow Ghee ,Cow Ghee ,Reliance Dairy Life Cow Ghee ,200 ml,ml,200,ml,Jar,Reliance Dairy Life Cow Ghee 200 ml Jar,94,Reliance Dairy Life Cow Ghee Enhance Eye Vision and enhance brain growth of children. Reliance Dairy Life Agmark Ghee is used to make foods and Foods item very tasty and healthy. ,0,image not found
8920,491053785,,,,Reliance Dairy Life ,Cow Ghee ,Cow Ghee ,Reliance Dairy Life Cow Ghee ,500 ml,ml,500,ml,Jar,Reliance Dairy Life Cow Ghee 500 ml Jar,169,Reliance Dairy Life Cow Ghee Enhance Eye Vision and enhance brain growth of children. Reliance Dairy Life Agmark Ghee is used to make foods and Foods item very tasty and healthy. ,0,image not found
8921,491055612,,,,Ecovalley Organic Ginger,Mulethi Lemon Green Tea Bags,Mulethi Lemon Green Tea Bags,Ecovalley Organic Ginger Mulethi Lemon Green Tea Bags,25,pcs,25,pcs,pack,Ecovalley Organic Ginger Mulethi Lemon Green Tea Bags 25 Nos,140,"Ecovalley Organic Ginger Mulethi Lemon Green is an unique combination of ginger, lemon and liquorice with Unusual taste, delicious and an excellent source of vitamins in one single sachet. Ginger help colds and sore throat problems. Lemon helps detoxifying the body and Mulethi stimulates appetite.",0,image not found
8922,491055611,,,,Ecovalley Organic Pure ,Pure Green Green Tea Bags,Pure Green Green Tea Bags,Ecovalley Organic Pure Green Green Tea Bags,25,pcs,25,pcs,pack,Ecovalley Organic Pure Green Green Tea Bags 25 Nos,140,"Ecovalley Organic Pure Green Tea has a delicate flavour and beneficial properties for the body. Green tea is loaded with antioxidants and nutrients that have powerful effects on the body and contains various bioactive compounds that can improve health. Compounds in green tea can improve brain function, increases fat burning and improves physical performance.",0,image not found
8923,590000065,,,,Pears Indian,Pears Indian,Pears Indian,Pears Indian,1 kg,kg,1,kg,pack,Pears Indian 1 Kg,110,"Pears are rich in fibre, which lowers bad cholesterol, also known as LDL. ",0,image not found
8924,491020153,,,,Parle Gold Star ,Cashew Cookies ,Cashew Cookies ,Parle Gold Star Cashew Cookies ,200 gm,gm,200,gm,pack,Parle Gold Star Cashew Cookies 200 gm,30,"Enjoy the crunchy-munchy cookies made from the tasty and delicious combination of Butter, Flour and blended with Cashews. The Parle Gold Star Cashew Cookies can be enjoyed as an evening snack along with hot tea or coffee and are most popular among the kids, youngsters as well as adults.",0,image not found
8925,491061068,,,,Patanjali ,Pure Honey,Pure Honey,Patanjali Pure Honey,500 gm,gm,500,gm,pack,Patanjali Pure Honey 500 gm,130,"Patanjali honey has fructose, minerals, vitamins and natural nutritious elements. It is a good quality anti septic and blood refiner. Its regular use treats cough, cold and fever. It also helps in early healing of injuries. Use Patanjali honey for sweetness and remain healthy forever.",0,image not found
8926,491061067,Juice,,,Patanjali ,Amla Juice,Amla Juice,Patanjali Amla Juice,1 Lt,Ltr,1,ltr,pack,Patanjali Amla Juice 1 Lt,90,Indian Gooseberry or amla is revered in Ayurveda as one of the best rejuvenator which is super-rich in Vitamin C and antioxidants. It is touted to have both health and beauty benefits and the best natural anti-ageing gift of nature. The Patanjali amla juice is extracted from fresh amla and bottled with preservatives,0,image not found
8927,491061079,Shampoo,,,Patanjali ,Kesh Kanti Hair Shampoo ,Shampoo,Patanjali Kesh Kanti Hair Shampoo ,200 ml,ml,200,ml,pack,Patanjali Kesh Kanti Hair Shampoo 200 ml,70,"Patanjali kesh kanti natural hair cleanser ensures safety for hair and treatment for diseases. This gives beauty to the hairs, treating dryness and dandruffs. Bhrigraj, myrtle (mahendi), acadia concinna (shikakai) and emblic myrobalan (aola), give new strength to the hairs. Soap nut (ritha), margosa (neem), Indian valerian (tagar), esculent fiacurtia (bakuchi) and turmeric, fights with the insecticides and are effective disinfectants, particularly in the root of hairs. Aloe vera, aola and kesh kanti stops hair loss and hair turning grey and keeps up shinning. ",0,image not found
8928,491061072,,,,Patanjali ,Amla Chatpata ,Amla Chatpata ,Patanjali Amla Chatpata ,500 gm,gm,500,gm,pack,Patanjali Amla Chatpata 500 gm,135,"Patanjali Amla Chatpata Candy is a sweet tangy fun-filled treat after a heavy meal. It stimulates the digestive juices and helps in the digestive process. The candy with herbs and spices is safe for the stomach and causes no trouble. It gives great relief from indigestion, upset stomach, gas and flatulence. It reduces abdominal pain, hyperacidity and regulates healthy bowel movement. Black Pepper, cloves, cinnamon, cardamom, and ginger present in Patanjali Amla Chatpata Candy helps keep the stomach bacteria and parasite free. It treats symptoms of nausea, vomiting, and abdominal pain. The candy helps to improve appetite. Amla Chatpata is a refreshing sweet and tangy digestive candy for ease of digestion.",0,image not found
8929,491061070,Juice,,,Patanjali ,Aloe Vera Juice (Plain),Aloe Vera Juice (Plain),Patanjali Aloe Vera Juice (Plain),1 Lt,Ltr,1,ltr,pack,Patanjali Aloe Vera Juice (Plain) 1 Lt,180,"Patanjali Aloevera juice is useful in acidity, gas, digestion problem, joint pain. It is useful in many more diseases. ",0,image not found
8930,491061065,,,,Patanjali ,Chyawanprash,Chyawanprash,Patanjali Special Chyawanprash,1 kg,kg,1,kg,pack,Patanjali Special Chyawanprash 1 Kg,225,"Patanjali Special Chyawanprash removes physical & mental weakness caused by any reason, strengthens lungs as well as heart. After controlling cough, phlegm and bronchitis, it makes the body nourished & rejuvenated. This special chyawanprash is prepared by blending in pure and organic natural herbs and spices in the right proportion. The seven minerals like pith, blood etc are nurtured by taking chyawanprash and hence it provides vigor, semen, intellect, brightness and power. Try Patanjali Special Chyawanprash with Saffron and enjoy the bliss of health and longevity. ",0,image not found
8931,491061076,,,,Patanjali ,Mixed Fruit Jam ,Mixed Fruit Jam ,Patanjali Mixed Fruit Jam ,500 gm,gm,500,gm,pack,Patanjali Mixed Fruit Jam 500 gm,70,"Enjoy the taste of Patanjali Mixed Fruit Jam, blended with natural goodness of Papaya, Grape, Mango, Apple, Guava, Pineapple, and Orange. It will give you a varied taste of fruits, when spread over a piece of bread. The jam is rich in vitamins and nutrients, which gives a daily dose of required energy in the morning for breakfast.",0,image not found
8932,491061080,Shampoo,,,Patanjali ,Kesh Kanti Milk Shampoo,Shampoo,Patanjali Kesh Kanti Milk Shampoo,200 ml,ml,200,ml,pack,Patanjali Kesh Kanti Milk Shampoo 200 ml,95,"Patanjali kesh kanti hair cleanser with milk protein gives beauty to the hairs, treating dryness and dandruffs. Bhrigraj, myrtle (mahendi), acadia concinna (shikakai) and emblic myrobalan (aola), give new strength to the hairs. Soap nut (ritha), margosa (neem), Indian valerian (tagar), esculent fiacurtia (bakuchi) and turmeric, fights with the insecticides and are effective disinfectants, particularly in the root of hairs. Aloe vera, aola and kesh kanti stops hair loss and hair turning grey and keeps up shinning.",0,image not found
8933,491055458,,,,Sudz,Sudz,Sudz,Sudz,6 kg,kg,6,kg,pack,Sudz 6 Kg Promo Pack,439,"Remove the toughest stains with washing machines, even on the difficult collar and cuff areas by using the Sudz superior whitening detergent powder. This detergent powder keeps the colour of the fabric bright, even after repeated washing and brings life to the old fabrics by keeping them lint free. This detergent powder makes sure that the stubborn stains will be removed effectively while leaving a pleasant fragrance. It gets rid of the grime, dirt as well as the germs on your clothes in no time. The special additive like MAW adds superior whiteness to your fabrics while enhancing its appearance.",0,image not found
8934,491061073,,,,Patanjali,Pure Honey,Pure Honey,Patanjali Pure Honey,250 gm,gm,250,gm,pack,Patanjali Pure Honey 250 gm,65,"Patanjali honey has fructose, minerals, vitamins and natural nutritious elements. It is a good quality anti septic and blood refiner. Its regular use treats cough, cold and fever. It also helps in early healing of injuries. Use Patanjali honey for sweetness and remain healthy forever.",0,image not found
8935,490069971,,,,Catch ,Amchur Powder ,Amchur Powder ,Catch Amchur Powder ,100 gm,gm,100,gm,pack,Catch Amchur Powder 100 gm Box,66,Catch  Amchur powder protects your body from life-threatening diseases like cancer. It contains Vitamin C in abundance.,0,image not found
8937,491185294,,,,Best Farm,Ambemohar Raw Rice,Ambemohar Raw Rice,Best Farm Ambemohar Raw Rice,1 kg,kg,1,kg,pack,Best Farm Ambemohar Raw Rice 1 Kg,69,"Best Farm Ambemohar Raw Rice has attractive fragrance, delicious taste and hygienically packed. It is a good source of vitamins and minerals.",0,image not found
8940,490071574,,,,Reliance Select ,Black Hing ,Black Hing ,Reliance Select Black Hing ,50 gm,gm,50,gm,pack,Reliance Select Black Hing 50 gm Con,73,Reliance Select Black Hing is a particularly valuable home remedy for relieving flatulence and stomach problems. The herb is also used in certain foods as a spice to enhance flavour.,0,image not found
8943,490922097,,,,Kissan ,Sweet & Spicy Sauce,Sweet & Spicy Sauce,Kissan Sweet & Spicy Sauce,500 gm,gm,500,gm,pack,Kissan Sweet & Spicy Sauce 500 gm,94,"Make your food yummier with Kissan sweet and spicy sauce. The rich ingredients of the sauce contain fresh, high quality handpicked ripe tomatoes. ",0,image not found
8944,490922103,,,,Britannia,Treat Orange Cream ,Treat Orange Cream ,Britannia Treat Orange Cream ,145 gm,gm,145,gm,pack,Britannia Treat Orange Cream 145 gm,25,Britannia Treat Orange Cream  are Crispy biscuit shells and a star shaped cream top with playfully soft orange flavoured cream that's perfect for all-day scoop 'n' licking!,0,image not found
8945,490922105,,,,Britannia,Treat Pineapple Cream,Treat Pineapple Cream,Britannia Treat Pineapple Cream,64 gm,gm,64,gm,pack,Britannia Treat Pineapple Cream 64 gm,12,Britannia Treat Pineapple Cream Crispy biscuit shells and a star shaped cream top with playfully soft Pineapple flavoured cream that's perfect for all-day scoop 'n' licking!,0,image not found
8947,490934271,Soap,,,Lifebuoy ,Clini Care Fresh Soap,Soap,Lifebuoy Clini Care Fresh Soap,75 gm,gm,75,gm,pack,Lifebuoy Clini Care Fresh Soap 75 gm,30,Eliminate germs and bacteria from your skin with the Clini-Care 10 Fresh Soap Bar from Lifebuoy. This disinfectant soap bar is formulated with an Active Naturol.,0,image not found
8948,490935285,,,,Navin Malvani Masala,Navin Malvani Masala,Navin Malvani Masala,Navin Malvani Masala,100gm,gm,100,gm,pack,Navin Malvani Masala 100 gm,30,Maharashtrian Malvani Masala is one of the finest aromatic masalas used in non-vegetarian as well as vegetarian dishes.,0,image not found
8949,490000628,,,,Reliance Select ,Roasted Bengal Gram,Roasted Bengal Gram,Reliance Select Roasted Bengal Gram ,500 gm,gm,500,gm,pack,Reliance Select Roasted Bengal Gram 500 gm,45,"Reliance Select Roasted Bengal Gram also better known as dark brown peas or chana, is widely regarded as an important pulse, owing to its nutritional properties.",0,image not found
8950,490568339,,,,Neutrogena, Body Moisturiser, Body Moisturiser,Neutrogena Body Moisturiser,250 ml,ml,250,ml,pack,Neutrogena Body Moisturiser 250 ml,399,NEUTROGENA Norwegian Formula Body Moisturiser hydrates skin with exceptional moisture levels that last all day. ,0,image not found
8951,490073190,,,,Reliance Value , Sugar, Sugar,Reliance Value Sugar,1 kg,kg,1,kg,pouch,Reliance Value Sugar 1 Kg Pouch,33,"Made from superior quality sugarcane Refined, sparkling white and easy to dissolve sugar crystals. Reliance Value sugar is refined without sulphur or other harmful chemicals. And, since the entire manufacturing operation is hands-free, Reliance Value Sugar  is 100% pure, hygienic and complies with International Standards.",0,image not found
8952,490073191,,,,Reliance Value , Sugar, Sugar,Reliance Value Sugar,2 kg,kg,2,kg,pouch,Reliance Value Sugar 2 Kg Pouch,66,"Made from superior quality sugarcane Refined, sparkling white and easy to dissolve sugar crystals. Reliance Value sugar is refined without sulphur or other harmful chemicals. And, since the entire manufacturing operation is hands-free, Reliance Value Sugar  is 100% pure, hygienic and complies with International Standards.",0,image not found
8953,490073192,,,,Reliance Value , Sugar, Sugar,Reliance Value Sugar,5 kg,kg,5,kg,pouch,Reliance Value Sugar 5 Kg Pouch,163,"Made from superior quality sugarcane Refined, sparkling white and easy to dissolve sugar crystals. Reliance Value sugar is refined without sulphur or other harmful chemicals. And, since the entire manufacturing operation is hands-free, Reliance Value Sugar  is 100% pure, hygienic and complies with International Standards.",0,image not found
8954,490074217,,,,Vadilal Garden Fresh,Green Peas,Green Peas,Vadilal Garden Fresh Green Peas,500 gm,gm,500,gm,pack,Vadilal Garden Fresh Green Peas 500 gm,90,"Vadilal Garden Fresh Green Peas  are a very good source of vitamin K, manganese, dietary fibre, vitamin B1, copper, vitamin C, phosphorus and folate. ",0,image not found
8955,490074218,,,,Vadilal Garden Fresh,Green Peas,Green Peas,Vadilal Garden Fresh Green Peas,1 kg,kg,1,kg,pack,Vadilal Garden Fresh Green Peas 1 Kg,160,"Vadilal Garden Fresh Green Peas  are a very good source of vitamin K, manganese, dietary fibre, vitamin B1, copper, vitamin C, phosphorus and folate. ",0,image not found
8956,490080770,,,,Dukes Soda ,Dukes Soda ,Dukes Soda ,Dukes Soda ,500 ml,ml,500,ml,pack,Dukes Soda 500 ml Bottle,16,"Add fizz to your favourite spirit with this soda water from Duke. It is 100 percent natural and is packed under hygienic conditions. This carbonated water is as hydrating as regular water. Go ahead, pick a few and make the best cocktails, lemon sodas or just drink it as it is.",0,image not found
8957,490081031,,,,Gillette Satin Care,Care for Women Razor,Care for Women Razor,Gillette Satin Care for Women Razor,1,Pack,1,packs,pack,Gillette Satin Care for Women Razor 1 Nos,43,"Gillette Satin Care Razor For Women comes with a twin blade system and is used by women to remove hairs from hands, legs, bikini area etc.",0,image not found
8958,490004046,,,,Henko Matic Oxy Power,Detergent Powder,Detergent Powder,Henko Matic Oxy Power Detergent Powder,1 kg,kg,1,kg,pack,Henko Matic Oxy Power Detergent Powder 1 Kg,200,Oxygen power and anti bacterial neem in Henko Matic Oxy Power Detergent Powder attack stains to break them down and kill germs to give hygienically clean laundry,0,image not found
8959,490081283,,,,Loacker Kakao ,Wafer Biscuits ,Wafer Biscuits ,Loacker Kakao Wafer Biscuits ,125gm,gm,125,gm,pack,Loacker Kakao Wafer Biscuits 125 gm,199,"Made without preservatives and artificial colours, this poly pack of Loacker Kakao Wafer Biscuits is an exclusive blend of cocoa and chocolate. With 79% cream that imparts a delectable flavour, these wafer bars guarantee the finest quality. With three layers of cream, you can munch on this snack during your free time, at the gym, work or on the move.",0,image not found
